benchmark,policy_name,threshold,classifier_model_type,regression_candidate,n_features,feature_set_key,feature_columns,regression_ic,regression_oos_r2,brier_score,accuracy,balanced_accuracy,precision,recall,base_rate,predicted_positive_rate,avg_hold_fraction,mean_policy_return,uplift_vs_sell_50,uplift_vs_regression_sign,experiment_mode,step,candidate_feature
VEA,classifier_only,0.5,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.317509222632117,0.038017631548993513,0.29717533616676056,0.68,0.619726678550208,0.7339449541284404,0.8080808080808081,0.66,0.7266666666666667,0.7266666666666667,0.07325186231771201,0.038849571382227145,0.000983980451073882,forward_add,11,channel_mix_agency_pct
VEA,hybrid_confirm,0.5,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.317509222632117,0.038017631548993513,0.29717533616676056,0.68,0.619726678550208,0.7339449541284404,0.8080808080808081,0.66,0.7266666666666667,0.6333333333333333,0.06590004634059284,0.03149775540510798,-0.006367835526045293,forward_add,11,channel_mix_agency_pct
VEA,classifier_only,0.55,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.317509222632117,0.038017631548993513,0.29717533616676056,0.68,0.619726678550208,0.7339449541284404,0.8080808080808081,0.66,0.7266666666666667,0.72,0.07324956636756226,0.0388472754320774,0.000981684500924132,forward_add,11,channel_mix_agency_pct
VEA,hybrid_confirm,0.55,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.317509222632117,0.038017631548993513,0.29717533616676056,0.68,0.619726678550208,0.7339449541284404,0.8080808080808081,0.66,0.7266666666666667,0.6266666666666667,0.0658977503904431,0.031495459454958234,-0.006370131476195029,forward_add,11,channel_mix_agency_pct
VEA,classifier_only,0.6,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.317509222632117,0.038017631548993513,0.29717533616676056,0.68,0.619726678550208,0.7339449541284404,0.8080808080808081,0.66,0.7266666666666667,0.7,0.07043048831264676,0.0360281973771619,-0.0018373935539913733,forward_add,11,channel_mix_agency_pct
VEA,hybrid_confirm,0.6,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.317509222632117,0.038017631548993513,0.29717533616676056,0.68,0.619726678550208,0.7339449541284404,0.8080808080808081,0.66,0.7266666666666667,0.62,0.06490435507494087,0.03050206413945601,-0.0073635267916972585,forward_add,11,channel_mix_agency_pct
VHT,regression_sign,,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.18165911618696257,-0.5983100847477592,0.2900162016341831,0.578125,0.5558978380194914,0.6311475409836066,0.6814159292035398,0.5885416666666666,0.6354166666666666,0.3125,0.024399285064339648,0.003630849585318001,0.0,forward_add,11,channel_mix_agency_pct
VHT,classifier_only,0.5,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.18165911618696257,-0.5983100847477592,0.2900162016341831,0.578125,0.5558978380194914,0.6311475409836066,0.6814159292035398,0.5885416666666666,0.6354166666666666,0.6354166666666666,0.035465570614538554,0.014697135135516909,0.011066285550198906,forward_add,11,channel_mix_agency_pct
VHT,hybrid_confirm,0.5,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.18165911618696257,-0.5983100847477592,0.2900162016341831,0.578125,0.5558978380194914,0.6311475409836066,0.6814159292035398,0.5885416666666666,0.6354166666666666,0.234375,0.025585944630251708,0.004817509151230065,0.00118665956591206,forward_add,11,channel_mix_agency_pct
VHT,classifier_only,0.55,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.18165911618696257,-0.5983100847477592,0.2900162016341831,0.578125,0.5558978380194914,0.6311475409836066,0.6814159292035398,0.5885416666666666,0.6354166666666666,0.5885416666666666,0.03683960111503212,0.016071165636010482,0.012440316050692474,forward_add,11,channel_mix_agency_pct
VHT,hybrid_confirm,0.55,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.18165911618696257,-0.5983100847477592,0.2900162016341831,0.578125,0.5558978380194914,0.6311475409836066,0.6814159292035398,0.5885416666666666,0.6354166666666666,0.22916666666666666,0.024675864346693905,0.003907428867672265,0.00027657928235425705,forward_add,11,channel_mix_agency_pct
VHT,classifier_only,0.6,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.18165911618696257,-0.5983100847477592,0.2900162016341831,0.578125,0.5558978380194914,0.6311475409836066,0.6814159292035398,0.5885416666666666,0.6354166666666666,0.5520833333333334,0.036521580068147826,0.015753144589126186,0.012122295003808178,forward_add,11,channel_mix_agency_pct
VHT,hybrid_confirm,0.6,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.18165911618696257,-0.5983100847477592,0.2900162016341831,0.578125,0.5558978380194914,0.6311475409836066,0.6814159292035398,0.5885416666666666,0.6354166666666666,0.22395833333333334,0.024757552042089705,0.003989116563068063,0.00035826697775005745,forward_add,11,channel_mix_agency_pct
VPU,regression_sign,,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.25197013265333806,-0.3334276533669289,0.24785866035798954,0.6458333333333334,0.6228652751423149,0.7372881355932204,0.7016129032258065,0.6458333333333334,0.6145833333333334,0.6145833333333334,0.049724961016911116,0.024990229807706026,0.0,forward_add,11,channel_mix_agency_pct
VPU,classifier_only,0.5,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.25197013265333806,-0.3334276533669289,0.24785866035798954,0.6458333333333334,0.6228652751423149,0.7372881355932204,0.7016129032258065,0.6458333333333334,0.6145833333333334,0.6145833333333334,0.052842797268717594,0.028108066059512504,0.0031178362518064773,forward_add,11,channel_mix_agency_pct
VPU,hybrid_confirm,0.5,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.25197013265333806,-0.3334276533669289,0.24785866035798954,0.6458333333333334,0.6228652751423149,0.7372881355932204,0.7016129032258065,0.6458333333333334,0.6145833333333334,0.3854166666666667,0.0508128558479878,0.026078124638782712,0.0010878948310766856,forward_add,11,channel_mix_agency_pct
VPU,classifier_only,0.55,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.25197013265333806,-0.3334276533669289,0.24785866035798954,0.6458333333333334,0.6228652751423149,0.7372881355932204,0.7016129032258065,0.6458333333333334,0.6145833333333334,0.5885416666666666,0.054286530657425724,0.029551799448220634,0.004561569640514608,forward_add,11,channel_mix_agency_pct
VPU,hybrid_confirm,0.55,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.25197013265333806,-0.3334276533669289,0.24785866035798954,0.6458333333333334,0.6228652751423149,0.7372881355932204,0.7016129032258065,0.6458333333333334,0.6145833333333334,0.3697916666666667,0.05012970738979716,0.025394976180592072,0.0004047463728860459,forward_add,11,channel_mix_agency_pct
VPU,classifier_only,0.6,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.25197013265333806,-0.3334276533669289,0.24785866035798954,0.6458333333333334,0.6228652751423149,0.7372881355932204,0.7016129032258065,0.6458333333333334,0.6145833333333334,0.5677083333333334,0.0566601001504957,0.03192536894129061,0.006935139133584581,forward_add,11,channel_mix_agency_pct
VPU,hybrid_confirm,0.6,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.25197013265333806,-0.3334276533669289,0.24785866035798954,0.6458333333333334,0.6228652751423149,0.7372881355932204,0.7016129032258065,0.6458333333333334,0.6145833333333334,0.359375,0.05091076414618843,0.02617603293698334,0.0011858031292773102,forward_add,11,channel_mix_agency_pct
BNDX,regression_sign,,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.46423197056108445,-0.22948336333880448,0.26495488888776453,0.6538461538461539,0.6347402597402598,0.8085106382978723,0.6785714285714286,0.717948717948718,0.6025641025641025,0.7307692307692307,0.1082784863421787,0.059108087321326025,0.0,forward_add,11,channel_mix_agency_pct
BNDX,classifier_only,0.5,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.46423197056108445,-0.22948336333880448,0.26495488888776453,0.6538461538461539,0.6347402597402598,0.8085106382978723,0.6785714285714286,0.717948717948718,0.6025641025641025,0.6025641025641025,0.08672700007180054,0.037556601050947845,-0.02155148627037816,forward_add,11,channel_mix_agency_pct
BNDX,hybrid_confirm,0.5,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.46423197056108445,-0.22948336333880448,0.26495488888776453,0.6538461538461539,0.6347402597402598,0.8085106382978723,0.6785714285714286,0.717948717948718,0.6025641025641025,0.5128205128205128,0.08263463912291304,0.033464240102060366,-0.02564384721926566,forward_add,11,channel_mix_agency_pct
BNDX,classifier_only,0.55,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.46423197056108445,-0.22948336333880448,0.26495488888776453,0.6538461538461539,0.6347402597402598,0.8085106382978723,0.6785714285714286,0.717948717948718,0.6025641025641025,0.5897435897435898,0.08816098848157357,0.03899058946072089,-0.020117497860605127,forward_add,11,channel_mix_agency_pct
BNDX,hybrid_confirm,0.55,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.46423197056108445,-0.22948336333880448,0.26495488888776453,0.6538461538461539,0.6347402597402598,0.8085106382978723,0.6785714285714286,0.717948717948718,0.6025641025641025,0.5128205128205128,0.08263463912291304,0.033464240102060366,-0.02564384721926566,forward_add,11,channel_mix_agency_pct
BNDX,classifier_only,0.6,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.46423197056108445,-0.22948336333880448,0.26495488888776453,0.6538461538461539,0.6347402597402598,0.8085106382978723,0.6785714285714286,0.717948717948718,0.6025641025641025,0.5897435897435898,0.08816098848157357,0.03899058946072089,-0.020117497860605127,forward_add,11,channel_mix_agency_pct
BNDX,hybrid_confirm,0.6,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.46423197056108445,-0.22948336333880448,0.26495488888776453,0.6538461538461539,0.6347402597402598,0.8085106382978723,0.6785714285714286,0.717948717948718,0.6025641025641025,0.5128205128205128,0.08263463912291304,0.033464240102060366,-0.02564384721926566,forward_add,11,channel_mix_agency_pct
BND,regression_sign,,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.43988266145162014,-0.4406650109003325,0.26509754352060133,0.64,0.5850563909774436,0.7959183673469388,0.6964285714285714,0.7466666666666667,0.6533333333333333,0.7266666666666667,0.09263298066431477,0.043018025553232433,0.0,forward_add,11,channel_mix_agency_pct
BND,classifier_only,0.5,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.43988266145162014,-0.4406650109003325,0.26509754352060133,0.64,0.5850563909774436,0.7959183673469388,0.6964285714285714,0.7466666666666667,0.6533333333333333,0.6533333333333333,0.0851533226038725,0.03553836749279015,-0.007479658060442276,forward_add,11,channel_mix_agency_pct
BND,hybrid_confirm,0.5,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.43988266145162014,-0.4406650109003325,0.26509754352060133,0.64,0.5850563909774436,0.7959183673469388,0.6964285714285714,0.7466666666666667,0.6533333333333333,0.49333333333333335,0.07440140003531645,0.024786444924234114,-0.018231580628998323,forward_add,11,channel_mix_agency_pct
BND,classifier_only,0.55,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.43988266145162014,-0.4406650109003325,0.26509754352060133,0.64,0.5850563909774436,0.7959183673469388,0.6964285714285714,0.7466666666666667,0.6533333333333333,0.6466666666666666,0.08592109778681313,0.03630614267573079,-0.006711882877501643,forward_add,11,channel_mix_agency_pct
BND,hybrid_confirm,0.55,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.43988266145162014,-0.4406650109003325,0.26509754352060133,0.64,0.5850563909774436,0.7959183673469388,0.6964285714285714,0.7466666666666667,0.6533333333333333,0.49333333333333335,0.07440140003531645,0.024786444924234114,-0.018231580628998323,forward_add,11,channel_mix_agency_pct
BND,classifier_only,0.6,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.43988266145162014,-0.4406650109003325,0.26509754352060133,0.64,0.5850563909774436,0.7959183673469388,0.6964285714285714,0.7466666666666667,0.6533333333333333,0.6466666666666666,0.08592109778681313,0.03630614267573079,-0.006711882877501643,forward_add,11,channel_mix_agency_pct
BND,hybrid_confirm,0.6,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.43988266145162014,-0.4406650109003325,0.26509754352060133,0.64,0.5850563909774436,0.7959183673469388,0.6964285714285714,0.7466666666666667,0.6533333333333333,0.49333333333333335,0.07440140003531645,0.024786444924234114,-0.018231580628998323,forward_add,11,channel_mix_agency_pct
VNQ,regression_sign,,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.3389816558124222,-0.09887204270034333,0.2800090728594956,0.6222222222222222,0.6051948051948052,0.6944444444444444,0.6818181818181818,0.6111111111111112,0.6,0.6222222222222222,0.05705002723600759,0.024803512937692698,0.0,forward_add,11,channel_mix_agency_pct
VNQ,classifier_only,0.5,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.3389816558124222,-0.09887204270034333,0.2800090728594956,0.6222222222222222,0.6051948051948052,0.6944444444444444,0.6818181818181818,0.6111111111111112,0.6,0.6,0.0635161148975268,0.0312696005992119,0.00646608766151921,forward_add,11,channel_mix_agency_pct
VNQ,hybrid_confirm,0.5,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.3389816558124222,-0.09887204270034333,0.2800090728594956,0.6222222222222222,0.6051948051948052,0.6944444444444444,0.6818181818181818,0.6111111111111112,0.6,0.5055555555555555,0.06092733243568356,0.02868081813736865,0.0038773051996759678,forward_add,11,channel_mix_agency_pct
VNQ,classifier_only,0.55,ridge,ridge_lean_v1,11,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|roe_net_income_ttm|nfci|combined_ratio_ttm|channel_mix_agency_pct,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,roe_net_income_ttm,nfci,combined_ratio_ttm,channel_mix_agency_pct",0.3389816558124222,-0.09887204270034333,0.2800090728594956,0.6222222222222222,0.6051948051948052,0.6944444444444444,0.6818181818181818,0.6111111111111112,0.6,0.5944444444444444,0.06386898159552633,0.031622467297211444,0.006818954359518736,forward_add,11,channel_mix_agency_pct
